52.217,43.93910217285156
52.476000000000006,43.93475341796875
52.339,43.93806457519531
52.476000000000006,43.958770751953125
52.476000000000006,43.98138427734375
52.736000000000004,43.98432922363281
52.957,43.99555969238281
53.224,43.981197357177734
53.331,43.972389221191406
53.3,43.974151611328125
53.3,43.97801208496094
53.468,43.98723602294922
53.773,44.0035400390625
53.986999999999995,44.01953125
54.117,44.00122833251953
54.413999999999994,43.98004913330078
54.413999999999994,43.95707702636719
54.3,43.91462707519531
54.001999999999995,43.84521484375
53.788999999999994,43.781280517578125
53.773,43.72873306274414
53.247,43.644100189208984
53.247,43.556087493896484
52.637,43.45780944824219
52.385,43.349361419677734
52.133,43.250335693359375
51.698,43.18255615234375
51.347,43.129676818847656
51.347,43.07660675048828
51.08,43.011966705322266
50.294,42.94987869262695
49.638000000000005,42.889747619628906
48.868,42.85536575317383
48.273,42.82975387573242
48.273,42.81238555908203
48.166000000000004,42.7952995300293
48.523999999999994,42.777366638183594
48.638999999999996,42.73768615722656
48.746,42.71051788330078
48.746,42.688236236572266
48.746,42.67249298095703
48.501999999999995,42.65155792236328
48.38,42.67734909057617
48.166000000000004,42.689998626708984
48.044,42.711402893066406
47.937,42.74407958984375
47.937,42.771156311035156
47.38,42.78801727294922
47.365,42.803001403808594
47.632,42.84572219848633
48.288000000000004,42.87135314941406
48.83,42.89929962158203
48.83,42.920616149902344
49.126999999999995,42.92727279663086
49.364,42.94331741333008
49.257,42.94221496582031
48.738,42.96588897705078
48.723,42.991241455078125
48.723,43.00777816772461
48.61600000000001,43.03059387207031
48.61600000000001,43.05698776245117
48.799,43.04804229736328
48.906000000000006,43.0571174621582
49.013000000000005,43.092437744140625
49.013000000000005,43.12806701660156
48.662,43.142051696777344
49.104,43.169395446777344
49.692,43.18916702270508
49.93600000000001,43.19426727294922
49.806000000000004,43.211181640625
49.806000000000004,43.22007751464844
49.806000000000004,43.205116271972656
49.57,43.17286682128906
49.104,43.13910675048828
48.738,43.1161994934082
48.631,43.12579345703125
48.631,43.15624237060547
48.631,43.18523406982422
48.891000000000005,43.23625183105469
49.005,43.283966064453125
49.265,43.32240295410156
49.394,43.372276306152344
49.394,43.42955780029297
49.394,43.48174285888672
49.523999999999994,43.520477294921875
50.005,43.55908203125
50.302,43.635719299316406
50.699,43.7254638671875
50.699,43.79407501220703
51.08,43.81203842163086
51.08,43.8052978515625
50.958,43.77532958984375
51.065,43.74200439453125
51.294,43.72027587890625
51.294,43.70709228515625
51.446999999999996,43.7060432434082
51.446999999999996,43.68499755859375
51.583999999999996,43.689208984375
51.706,43.68665313720703
51.965,43.689613342285156
51.965,43.694725036621094
51.965,43.692752838134766
51.858999999999995,43.69511413574219
51.988,43.68711471557617
51.973,43.68220520019531
52.293,43.695072174072266
52.293,43.71143341064453
52.431000000000004,43.732826232910156
52.56800000000001,43.74302673339844
52.805,43.740135192871094
52.293,43.74693298339844
51.614,43.734405517578125
51.614,43.714447021484375
51.492,43.69060516357422
51.103,43.66801452636719
50.5,43.63630676269531
50.24100000000001,43.61896514892578
50.348,43.61506652832031
50.348,43.619537353515625
50.096000000000004,43.62518310546875
50.218,43.63503646850586
50.5,43.667274475097656
50.63,43.714176177978516
50.768,43.74485778808594
50.768,43.76673889160156
50.699,43.77073669433594
50.446999999999996,43.793575286865234
50.104,43.80120086669922
49.997,43.812774658203125
50.119,43.82658386230469
50.119,43.83946228027344
50.461999999999996,43.83482360839844
50.615,43.81885528564453
50.446999999999996,43.78255844116211
50.02,43.756187438964844
49.776,43.72664260864258
49.776,43.70036697387695
49.768,43.68035888671875
49.783,43.66819381713867
49.913000000000004,43.67375946044922
49.768,43.68787384033203
49.646,43.702884674072266
49.646,43.71213150024414
49.493,43.707420349121094
49.341,43.70655059814453
49.486000000000004,43.697635650634766
49.843999999999994,43.695709228515625
49.843999999999994,43.681793212890625
49.843999999999994,43.66667938232422
